Codigo_PRTR,index,Nombre_del_complejo,Cantidad_total_atmosfera,Empresa_matriz,Municipio,Provincia,Longitud,Latitud,CNAE_2009,Actividad económica principal
4206,604,"COMERCIAL PECUARIA SEGOVIANA, S.L. MATAPOZUELOS ",26.6,COMERCIAL PECUARIOA SEGOVIANA S.L,Matapozuelos,Valladolid,-4.778897,41.420247,Explotación de ganado porcino,
4205,605,NAVILLA DE SAN BENITO S.L. ,26.6,INVERSIONES DE ALLÍ S.L,Hornillos de Eresma,Valladolid,-4.729853,41.338036,Explotación de ganado porcino,
9199,606,GRANJA TORRES ,26.582,"TORRES LLOBET, ANTONI",Verdú,Lleida,1.096681,41.605477,Explotación de ganado porcino,
3167,607,GRANJA PUIGDORCA ,26.582,"PUIGDORCA, C.B.",Valsareny,Barcelona,1.892903,41.863609,Explotación de ganado porcino,
2595,608,VEEHANDEL EN INVESTERINGEN PENINSULA IBERICA- BETERA ,26.558,VEEHANDEL EN INVESTERINGEN PENINSULA IBERICA - BETERA S.L.,Betera,Valencia,-0.418529,39.602243,Explotación de ganado porcino,
7087,609,FENOPORK-VILAFAMÉS ,26.553,FENOPORK,Benlloch,Castellón,0.006498,40.237679,Explotación de ganado porcino,
7607,610,ES221120000189-CERDOS-FRAGA ,26.5,EXPLOTACIONES GANADERAS ESTICHE S.L.,Fraga,Huesca,0.376386,41.579433,Explotación de ganado porcino,
5532,611,CASILLA NARVAEZ ,26.5,"CIANPASA, S.L.",Carmona,Sevilla,-5.633474,37.467276,Explotación de ganado porcino,
1691,612,GRANJA EL TENDEDERO ,26.5,"AGROGANADERA MESA, S.L.",Teba,Malaga,-4.838201,36.999408,Explotación de ganado porcino,
6391,613,SAT 934 MAS ROVIRA ,26.438,S.A.T. MAS ROVIRA 934 CAT,Santa Maria d'Oló,Barcelona,2.039191,41.86013,Explotación de ganado porcino,
10013,614,GRANJA LA ESPARRAGOSA ,26.4,LUCÍA GÓMEZ MONTERO,Marinaleda,Sevilla,-4.937,37.359,Avicultura,
7163,615,ELADIO MONTES MARANCHON ,26.362,ELADIO MONTES MARANCHON,Venta del Moro,Valencia,-1.315041,39.436224,Explotación de ganado porcino,
8019,616,"GRUPO AVÍCOLA LA CRESTA,S.L ",26.346,"GRUPO AVÍCOLA LA CRESTA, S.L.",Bullas,Murcia,-1.675386,38.04901,Avicultura,
9176,617,ANTONI CAPARÓ GUINART ,26.329,ANTONIO CAPARÓ GUINART,Riudoms,Tarragona,1.057106,41.152038,Avicultura,
2154,618,GRANJA LUÍS BAEZA S.L.:VALLELADO - AVES ,26.3,GRANJA LUIS BAEZA,Vallelado,Segovia,-4.446389,41.41915,Avicultura,
8809,619,GRANJA PERETÓ ,26.288,PERETO-ERILL SL,Isona,Lleida,1.056628,42.125626,Explotación de ganado porcino,
3164,620,GRANJA SOLER ,26.288,"SOLER RAMADERS, S.L.","Masies de Voltregà, Les",Barcelona,2.21076,42.035306,Explotación de ganado porcino,
2318,621,GRANJA COLOME-MASETS ,26.288,"GERMANS LLEIXA COLOME, C.B.",Mas de Barberans,Tarragona,0.381002,40.738979,Explotación de ganado porcino,
6455,622,LA GABRIELA ,26.263,"MONTSERRAT MARSA, JOAN",Pujalt,Barcelona,1.475256,41.699793,Explotación de ganado porcino,
7752,623,LOS CHOLAS ,26.256,AGROPECUARIA LOS CHOLAS,Fuente Alamo de Murcia,Murcia,-1.20575,37.718047,Explotación de ganado porcino,
7429,624,CEBADERO PORCINO CELESTINO CÁNOVAS LÓPEZ. ,26.256,CEBADERO PORCINO CELESTINO CÁNOVAS PÉREZ.,Totana,Murcia,-1.500142,37.770646,Explotación de ganado porcino,
7211,625,PATRIMONIAL LOS GIRASOLES - GRANJA LA ENCINILLA ,26.226,"AGROPECUARIA LOS GIRASOLES, S. L.",San Bartolomé de las Abiertas,Toledo,-4.7049,39.8538,Explotación de ganado porcino,
877,626,TERRES BLANQUES - CORRALS DEL CABRE ,26.226,"CAPALLERA-ARNAU, CB",Lladó,Girona,2.80363,42.249226,Explotación de ganado porcino,
8307,627,MIRAVI S.C.P. ,26.208,MIRAVI S.C.P.,Mira,Cuenca,-1.4564,39.7222,Avicultura,
8223,628,SOCIEDAD AGROPECUARIA LAS VIÑAS ,26.2,AGROPECUARIA LAS VIÑAS S.L,Fontiveros,Avila,-4.948056,40.933333,Explotación de ganado porcino,
7036,629,"EXPLOTACIONES PORCINAS LAS BERLANAS, S.L ",26.2,"EXPLOTACIONES PORCINAS LAS BERLANAS, S.L","Berlanas, Las",Avila,-4.760094,40.815931,Explotación de ganado porcino,
4426,630,"COOPERATIVA NUTRICIÓN TEO CALPORC, SOC. COOP(ANTES SOC COOPERATIVA CALPORC) ",26.2,"COOPERATIVA NUTRICIÓN TEO CALPORC, SOC. COOP",Arrabalde,Zamora,-5.878333,42.095556,Explotación de ganado porcino,
4308,631,GRANJA GANADOS CINTORA S.L. ,26.2,GANADOS CINTORA S.L.,Agreda,Soria,-1.853083,41.900164,Explotación de ganado porcino,
9075,632,GRANJA SOLERS ,26.199,JOSEP BERNAUS BARO,oliola,Lleida,1.188262,41.876164,Explotación de ganado porcino,
9709,633,"AGROPECUARIA CARMELDO, S.L.-VALDECARROS ",26.1,"AGROPECUARIA CARMELDO, S.L.",Valdecarros,Salamanca,1.188262,41.876164,Explotación de ganado porcino,
4210,634,PORCINO EL CERRO S.L. ,26.1,PORCINO EL CERRO S.L.,Iscar,Valladolid,-4.543817,41.313908,Explotación de ganado porcino,
1178,635,ES220990000802-GALLINAS-ESPLÚS ,26.1,AVICOLITERA 3000,Esplús,Huesca,0.294816,41.786844,Avicultura,
7213,636,SEMILLEROS JUANFRA S.C.L. ,26.09,"SEMILLEROS JUANFRA, S.C.","Pueblanueva, La",Toledo,-4.686,39.964,Explotación de ganado porcino,
1736,637,GRANJA Nº 3 ,26.073,"CEFU, S.A.",Alhama de Murcia,Murcia,-1.38,37.83,Explotación de ganado porcino,
1729,638,ESPERANZA Nº 2 ,26.034,"CEFU, S.A.",Pliego,Murcia,-1.137148,37.954289,Explotación de ganado porcino,
3321,639,GRANJA CABESTANY ,26.007,"CABESTANY FARRE, JAUME",Nalec,Lleida,1.113521,41.565564,Explotación de ganado porcino,
9708,640,"JULIÁN MARTÍN, S.A.- CEBO ",26,JULIAN MARTÍN,Pedrosillo de los Aires,Salamanca,-5.662778,40.676111,Explotación de ganado porcino,
4391,641,EALUSA:4391 ,26,"AGROPECUARIA LOMA DE UCIEZA, S.A.",Saldaña,Palencia,4.710556,42.568083,Explotación de ganado porcino,
4027,642,LAS CUMBRES DE VALDEOSMA ,26,"LAS CUMBRES DE VALDEOSMA, S.L.U.",Burgo de Osma-Ciudad de Osma,Soria,-3.108333,41.6325,Explotación de ganado porcino,
7793,643,CASA SALABERT ,25.963,"DAXMIL INVEST, S.L.",santa Maria de Merlés,Barcelona,1.962727,42.005107,Explotación de ganado porcino,
8441,644,VICTOR BLASCO PORTOLÉS ,25.953,VICTOR BLASCO PORTOLÉS,Sant Mateu,Castellón,0.169076,40.487183,Explotación de ganado porcino,
895,645,CAN DANSA ,25.918,"EXPLO-DANSA, S.C.",Cabanelles,Girona,2.839881,42.198308,Explotación de ganado porcino,
7935,646,MIGUEL FRANCISCO TEJADA GONZALEZ ,25.9,MIGUEL FRANCISCO TEJADA GONZALEZ,Garciahernandez,salamanca,-5.428189,40.812517,Explotación de ganado porcino,
2150,647,HERMANOS DE PABLO ARRIBAS - OLMEDO ,25.9,"HERMANOS DE PABLO ARRIBAS, S.L.",Olmedo,Valladolid,-4.734217,41.313036,Explotación de ganado porcino,
1883,648,EXPLOTACIÓN DE CERDAS MADRES A CHAIRA ,25.9,"COREN, S.C.L",Celanoba,Ourense,-7.997855,42.147291,Explotación de ganado porcino,
4248,649,"GRANJA CANALES, S.L. ",25.844,"GRANJA CANALES, C.B.",Griñon,Madrid,-3.85548,40.21531,Avicultura,
7902,650,ORZALPOR ,25.8,ORZALPOR S.L.,Ayoó de Vidriales,zamora,-6.054847,42.104772,Explotación de ganado porcino,
2152,651,OVILO 2000 S.L. ,25.8,OVILO 2000,Vallelado,Segovia,-4.393794,41.380894,Explotación de ganado porcino,
874,652,GRANJA EL PUIG ,25.752,"RAMADERA DEL MONT, S.L.",Cistellá,Girona,2.83783,42.266166,Explotación de ganado porcino,
1812,653,SAT OBANOS GRANJA EL VILLAR ,25.737,SAT OBANOS 283 NA,Murillo del Cuende,Navarra,-1.63026,42.40001,Explotación de ganado porcino,
9809,654,"INTEGRACIONES DESPROAVE, S.L. ",25.7,"INTEGRACIONES DESPROAVE, S.L.",Marchena,Sevilla,-5.359,37.378,Avicultura,
8696,655,"HNOS. SANZ MEDRANO, S.L ",25.7,"HNOS. SANZ MEDRANO, S.L",Barca,Soria,-2.659961,41.418503,Explotación de ganado porcino,
4177,656,GRANJA EL ABANICO ,25.7,GRANJA EL ABANICO S.L.,Valseca,Segovia,-4.157897,41.000117,Explotación de ganado porcino,
63,657,GRANJA EL ROMERAL ,25.7,"PIENSOS GARLA,S.A.",Huercal,Almeria,-1.839339,37.428165,Explotación de ganado porcino,
3301,658,L´ARTIGA ,25.688,"GRANGES L'ARTIGA, SL",Garrigoles,Girona,3.013764,42.107502,Explotación de ganado porcino,
5601,659,EXPLOTACIONES GANADERAS HNOS CABAÑAS S.L. ,25.679,"EXPLOTACIONES GANADERAS HERMANOS CABAÑAS, S.L.",Recas,Toledo,-4.0144,40.0542,Explotación de ganado porcino,
7888,660,JOSÉ FÉLIX MERINERO VEDÍA ,25.6,JOSÉ FÉLIX MERINERO VEDÍA,Tordomar,Burgos,-3.853622,42.057861,Explotación de ganado porcino,
7692,661,"MARÍN PARDO SALVADOR Y OTROS,S.C. ",25.6,"MARÍN PARDO SALVADOR Y OTROS, S.C.",Cavia,Burgos,-3.870278,42.284167,Explotación de ganado porcino,
9750,662,"RAMADERIA DOLCET TARRAGÓ, SCP ",25.56,"RAMADERIA DOLCET TARRAGÓ, SCP",Alcarrás ,Lleida,0.41779,41.609653,Explotación de ganado porcino,
9745,663,GRANJA FREIXES ,25.56,RAUL FREIXES SOLÀ,Os de Balaguer,Lleida,0.745711,41.886186,Explotación de ganado porcino,
9495,664,GRANJA CAL BARO ,25.56,"LA CENDROSA, S.L.",Penelles,Lleida,0.944924,41.73268,Explotación de ganado porcino,
9183,665,GRANJA MINGUET ,25.56,MIQUEL MINGUET PAMIES,Torregrosa,Lleida,0.812119,41.59291,Explotación de ganado porcino,
9153,666,GRANJA NICOLAS ,25.56,SALVADOR RAMIREZ NICOLAS,Gimenells i el Pla de la Font,Lleida,0.369816,41.639464,Explotación de ganado porcino,
9146,667,GRANJA CLOTET ,25.56,"CAL CLOTET, S.C.P.",Cabanabona,Lleida,1.207113,41.828584,Explotación de ganado porcino,
8003,668,MAS PUIGLLONCH ,25.56,"CASAS-PUIGLLONG, SL",Gurb,Barcelona,2.249844,41.978558,Explotación de ganado porcino,
1346,669,GRANJA TORRE PUJOL ,25.56,PUJOL SABATÉ SL,almacelles,Lleida,0.455419,41.706361,Explotación de ganado porcino,
894,670,GRANJA LES GRILLERES ,25.56,OLIVET SPC,Espolla,Girona,3.010021,42.379664,Explotación de ganado porcino,
9731,671,GRANJA CASANOVA DEL PLA ,25.547,"AGROPECUARIA LLADO, S.L.",Gurb,Barcelona,2.177037,41.947708,Explotación de ganado porcino,
8874,672,GRANJA MIRALLES ,25.541,JOSEP Mª MIRALLES GRAELLS,Tornabous,Lleida,1.090465,41.72007,Explotación de ganado porcino,
8335,673,GRANJA AMISTAD C.B ,25.5,GRANJA LA AMISTAD CB,Taboadela,Ourense,-7.829459,42.252447,Avicultura,
7893,674,GRANJA LAGARPOR ,25.5,"GRANJA LAGARPOR, S.L.",Santa Cecilia,Burgos,-3.815919,42.045278,Explotación de ganado porcino,
9768,675,EXPLOTACIO PORCINA VINYES DEL MIG ,25.496,RAMON COMELLES BORI,Bell-lloc d'Urgell,Lleida,0.755684,41.656287,Explotación de ganado porcino,
8853,676,MAS ARCOUS ,25.496,EXPLOTACIONS AGRICOLES ARCOUS SL,Sant Aniol de Finestres,Girona,2.574558,42.077453,Explotación de ganado porcino,
4884,677,CAN GIRONELLA DE LA CLAU ,25.496,"CAL GIRONELLA, S.L.",Veciana,Barcelona,1.520193,41.692275,Explotación de ganado porcino,
2423,678,MASIA BORRAS ,25.481,"MASIA BORRAS, S.L.",Bellvis,Lleida,0.814521,41.713215,Explotación de ganado porcino,
2669,679,CA L´ENRICH DEL PLA ,25.432,"PRAT POU, JAUME",Odena,Barcelona,1.657531,41.592771,Explotación de ganado porcino,
8182,680,"TEÓFILO JIMÉNEZ SEVILLANO ""PEÑA DEL GATO"" ",25.4,TEOFILO JIMÉNEZ SEVILLANO,Olvega,Soria,-1.928464,41.749875,Explotación de ganado porcino,
5979,681,GRANJA LA PEDRICA ,25.4,"AGROGANADERA MASE, S.L.",Teba,Malaga,-4.925602,37.009117,Explotación de ganado porcino,
905,682,GRANGES PI ,25.367,"AVÍCOLA L'ARBOÇ, S.L.","Cruïlles, Monells i Sant Sadurní de l'Heura",Girona,3.006574,41.940165,Avicultura,
3602,683,S.A.L. MOCAHER ,25.308,S.A.L. MOCAHER,Fuenterrobles,Valencia,-1.373899,39.574044,Explotación de ganado porcino,
2984,684,AGRICOLA I RAMADERA SOFTI ,25.304,"AGRICOLA I RAMADERA SOFTI, S.L. (ABANS ANTONIO LOPEZ ESQUERRE)",Mas de Barberans,Tarragona,0.381325,40.739032,Explotación de ganado porcino,
5710,685,GRANJA BIAU MORELL ,25.302,"BIAU PLAZA, S.L.",Serós,Lleida,0.401377,41.478246,Explotación de ganado porcino,
5246,686,GRANJA FUENTE LA HIGUERA ,25.3,CARMEN GÓMEZ RAMOS,Pedrera,Sevilla,-4.930139,37.222593,Explotación de ganado porcino,
4234,687,GANADEROS ESCOLÁSTICOS EL CAMPÌLLO - VILLALBA DE ADAJA ,25.3,"GANADEROS ESCOLÁSTICOS EL CAMPILLO, S.L.",Matapozuelos,Valladolid,-4.788078,41.371958,Explotación de ganado porcino,
8968,688,"I.G. SAN CRISTOBAL, S. L. ",25.207,"I.G. SAN CRISTOBAL, S. L.",Santa Coloma,Rioja (La),-2.652197,42.382858,Explotación de ganado porcino,
8566,689,"AVÍCOLA NAVER, S.L. ",25.179,AVICOLA NAVER S.L,Consuegra,Toledo,-3.61,39.48,Avicultura,
2026,690,GRANJA SOROLLA ,25.16,"SANA EXPLOTACIONES AVICOLAS, SL",Constantí,Tarragona,1.180557,41.185949,Avicultura,
5674,691,GRANJA LA FABRICA ,25.151,LA FABRICA S.C.C.L.,Llardecans,Lleida,0.556157,41.368252,Explotación de ganado porcino,
5644,692,AVICENTRO S.L. ,25.129,"AVICENTRO, S.L.",Sacedón,Guadalajara,-2.8264,40.4867,Avicultura,
9063,693,MARIO GONZÁLEZ ORTIZ - LA PORQUERA ,25.1,MARIO GONZÁLEZ ORTÍZ,Langa de Duero,Soria,-3.384156,41.646033,Explotación de ganado porcino,
8090,694,CÁNDIDO MARTÍN ALONSO ,25.1,CÁNDIDO MARTIN ALONSO,Gimialcón,Avila,-5.138239,40.868306,Explotación de ganado porcino,
7880,695,AGROPECUARIA BEHER - LOS VALHONDOSI (PELAYOS) ,25.1,"AGROPECUARIA BEHER, S.L.",Pelayos,salamanca,-5.572961,40.673736,Explotación de ganado porcino,
3328,696,GRANJA REIG PASTOR ,25.1,JOSEP REIG PÀMIES,Torregrosa,Lleida,0.784877,41.575303,Explotación de ganado porcino,
9098,697,EL SOLER ,25.072,"URBA-RURAL, S.L.",Oristá,Barcelona,2.106435,41.967769,Explotación de ganado porcino,
9472,698,GRANJA TIMONEDA PIQUE ,25.017,IMMACULADA TIMONEDA MORERA,Preixana,Lleida,1.014234,41.591338,Explotación de ganado porcino,
8864,699,EL CAMP ,24.985,EL CAMP SCP,Taradell,Barcelona,2.263849,41.869185,Explotación de ganado porcino,
1876,700,"LARRAPORC, S.A.-LARRAGA ",24.96,"LARRAPORC, S.A.",Larraga,Navarra,-1.84573,42.55945,Explotación de ganado porcino,
9097,701,LA VINYA ,24.921,"GARRIGA I MASANA, JOAN",Montagai,Lleida,0.980646,41.791691,Explotación de ganado porcino,
2136,702,GRANJA SEGURA ,24.921,"GRANJA SEGURA BONET, C.B.","Senía, La",Tarragona,0.321599,40.626469,Explotación de ganado porcino,
1353,703,GRANJA FERNANDEZ ,24.92,JOSEP FERNANDEZ I FILLS S.C.P.,Bellvis,Lleida,0.817014,41.664404,Avicultura,
5374,704,ES220250000806-GALLINAS-ALTORRICÓN ,24.9,AVICOLA ESTEBAN GRACIA S.L.,Altorricón,Huesca,0.415009,41.802308,Avicultura,
1901,705,EXPLOTACIÓN DE CERDAS MADRES FONTEARCADA ,24.9,COOPERATIVA LA PIUCA,"Blancos, Os",Ourense,-7.802105,41.990739,Explotación de ganado porcino,
2151,706,GRANJA LLERS ,24.889,"AGROPECUARIA BRUGUERA BONFILL, SL",Llers,Girona,2.901156,42.308431,Explotación de ganado porcino,
6461,707,GRANJA LA SERRANETA ,24.883,"VIPERTORRE, S.L.U.",Lleida,Lleida,0.566704,41.597909,Explotación de ganado porcino,
8795,708,GRANJA FÀBREGA ,24.854,"MAS QUINTANA, S.L.",Cabanes,Girona,2.952149,42.322738,Explotación de ganado porcino,
3619,709,GRUPO AVÍCOLA LA CRESTA ,24.804,"GRUPO AVÍCOLA LA CRESTA, S.L.",Sinarcas,Valencia,-1.251982,39.705692,Avicultura,
4259,710,S.A.T. 1201 SAN ANTONIO ,24.8,SAN ANTONIO 1201 S.L.,Torreiglesias,Segovia,-4.025739,41.072747,Explotación de ganado porcino,
776,711,GRANJA O CAMPO ,24.8,GENERAL GANADERA GALLEGA,Curtís,Coruña (A),-8.058221,43.13247,Explotación de ganado porcino,
8887,712,ANTONIO TORRES SERRANO ,24.768,TORRES BARRUFET SL,Torregrosa,Lleida,0.84892,41.570323,Explotación de ganado porcino,
8385,713,GRANJA LES PALMERES ,24.727,"GRANJAS PUJADAS, S.A.",Marganell,Barcelona,1.815276,41.657958,Explotación de ganado porcino,
5222,714,"GRANJA ""LA ENCINA"" ",24.7,"COMPAÑÍA GANADERA ALCALAINA, S.A.",Alcalá la Real,Jaén,-3.933386,37.467277,Explotación de ganado porcino,
1792,715,"AGROPECUARIA SAN FERMIN, S.L. ",24.695,"AGROPECUARIA SAN FERMIN, S.L.",Murillo el Cuende,Navarra,-1.584864,42.327585,Explotación de ganado porcino,
5354,716,EXPLOTACION PORCINA BOQUERAS ,24.668,"JUAN JIMENEZ GARCIA, S.A.",Lorca,Murcia,-1.614858,37.645502,Explotación de ganado porcino,
8914,717,GRANJA OSCAR ,24.665,OSCAR PLENSA PINO,Alguerri,Lleida,0.642681,41.829163,Explotación de ganado porcino,
9484,718,GRANJA SUISJER ,24.645,"SUISJER, S.L.",Anglesola,Lleida,1.042979,41.641736,Explotación de ganado porcino,
9957,719,GRANJA LA CALÇADA ,24.602,"DESBLOCK, SL",Bellvis,Lleida,0.793924,41.699033,Explotación de ganado porcino,
8238,720,"BÁRCENA MARTÍNEZ, S.L. ",24.6,ARROYO BLANCO,Merindad de Río Ubierna,Burgos,-3.667611,42.430394,Avicultura,
5859,721,EXPLOTACION LA VENTICA ,24.6,"CASTILLO DE LARACHE , S.L.",Caravaca de la Cruz,Murcia,-2.13729,37.929751,Explotación de ganado porcino,
2757,722,LEROPORC S.L. ,24.6,LEROPORC S.L.,Fresno de la Ribera,zamora,-5.538333,41.529722,Explotación de ganado porcino,
8812,723,JAUME FARRAN CURIA ,24.557,JAUME FARRAN CURIA,Ivars dÚrgell,Lleida,0.960738,41.698351,Explotación de ganado porcino,
9933,724,GRANJA ESTEVE I RIUS ,24.53,"ESTEVE RIUS, S.L. (ABANS JOSEP BERGE PEDROS)",Agramunt,Lleida,1.113781,41.847857,Explotación de ganado porcino,
1474,725,FINCA EL MANZANO DE LA PEÑUELA ,24.5,MIGUEL ATIENZA ZAMORANO,Fuentes de Andalucía,Sevilla,-5.303764,37.448151,Explotación de ganado porcino,
9190,726,BOSC DEL BARÓ ,24.481,"GRANGERS UNITS B.A., SL",Foixá,Girona,3.019576,42.052968,Explotación de ganado porcino,
950,727,ES229040000050-CERDOS-SOTONERA (LA) ,24.475,"RIO SALAO, S.C.",La Sotonera,Huesca,-0.529731,42.239652,Explotación de ganado porcino,
7863,728,JUAN MANUEL CRIADO MIGUEL (DEHESA DE GAVILAN) ,24.4,JUAN MANUEL CRIADO MIGUEL,Sancti-Spíritus,salamanca,-6.380006,40.654606,Explotación de ganado porcino,
2477,729,EXPLOTACIO GERMANS TEIXIDO BRAGOS ,24.34,ANTONI TEIXIDO BRAGOS,"Espluga Calba, L'",Lleida,0.991462,41.49034,Explotación de ganado porcino,
6208,730,EXPLOTACION PORCINA DE TIPO MIXTO - FRANCISCO MORENO ,24.336,"FRANCISCO MORENO E HIJOS, S.L.",Lorca,Murcia,-1.670675,37.58152,Explotación de ganado porcino,
7420,731,CEBADERO PORCINO LOS CORRALES ,24.331,BIONUTRA,Fuente Álamo de Murcia,Murcia,-1.174035,37.767221,Explotación de ganado porcino,
9216,732,GRANJA GODIA ,24.314,FRANCISO GÒDIA RIBES,Alcarrás,Lleida,0.463562,41.587771,Explotación de ganado porcino,
8670,733,JORGE ALONSO BARRIOS ,24.3,JORGE ALONSO BARRIOS,Laguna de Negrillos,León,-5.652214,42.257061,Explotación de ganado porcino,
4389,734,ROSA MARÍA MORENO MUÑOZ ,24.3,"MORENO MUÑOZ, ROSA MARIA",Berlanga de Duero,Soria,-2.878494,41.450958,Explotación de ganado porcino,
1885,735,EXPLOTACION DE CERDAS MADRES CASARDANSOLA-VILARIÑO ,24.3,COOPERATIVA AURIENSE S.C.G,Montederramo,Ourense,-7.548784,42.302797,Explotación de ganado porcino,
727,736,GRANJA LA MERCED ,24.3,AGROPECUARIA LA MERCED S.L.,Arcos de la Frontera,Cádiz,-5.731964,36.698017,Explotación de ganado porcino,
70,737,"FILO-PORC, S.L. ",24.3,"FILO-PORC, S.L.",Huercal,Almeria,-1.849847,37.440174,Explotación de ganado porcino,
8837,738,EL PLA DE LA SENYORA ,24.282,"ILLA CASTELL, SA",Oristá,Barcelona,2.088228,41.975101,Explotación de ganado porcino,
8793,739,LA BARRACA ,24.282,"RAMADERIA LA BARRACA, SCP",Avellanes,Lleida,0.764297,41.898212,Explotación de ganado porcino,
3325,740,GRANJA GRAVES ,24.282,JAUME PUJOL FORNS,Camarasa,Lleida,0.83229,41.853077,Explotación de ganado porcino,
1357,741,EXPLOTACIO COLOMINES ,24.282,"EXPLOTACIÓ COLOMINES, SCP",Bellcaire d'Urgell,Lleida,0.885799,41.768991,Explotación de ganado porcino,
800,742,GRANJAS INIESTA S.C.L. I. ,24.259,"GRANJAS INIESTA, S.C.L.",Iniesta,Cuenca,-1.7482,39.4808,Explotación de ganado porcino,
9065,743,AGROTEF CARRALVALLE ,24.2,"AGROPECUARIA TEJEDOR DE FRUTOS, S.L.",Fuentepelayo,Segovia,-4.184722,41.2075,Explotación de ganado porcino,
6308,744,"ABELARDO MARTÍNEZ GARCÍA Y DOS MAS, S.C ",24.2,"ABELARDO MARTÍNEZ GARCÍA Y DOS MAS, S.C",Valles de Palenzuela,Burgos,-4.104317,42.120711,Explotación de ganado porcino,
4239,745,SONLLEVA XXI (ANTES LA CARBONERA AGROPECUARIA S.L.) ,24.2,"SONLLEVA XXI, S.L.",Carbonero el Mayor,Segovia,-4.260522,41.102206,Explotación de ganado porcino,
4236,746,"PROINSERGA,S.A. CELADAS BLASCOSANCHO ",24.2,"PROINSERGA, S.A.",Blascosancho,Avila,-4.6254,40.862625,Explotación de ganado porcino,
104,747,"AVES CAMAR, S.L. ",24.2,"AVES CAMAR, S.L.",Salvatierra de los Barros,Badajoz,-6.646816,38.516365,Avicultura,
1865,748,"GRANJA SOTOBA, S.C. ",24.193,"GRANJA SOTOBA, S.C",Biurrun-Olcoz,Navarra,-1.67813,42.69486,Explotación de ganado porcino,
1324,749,GRANJA BASSA NOVA (9120BD) ,24.173,BASSA NOVA S.L.,Vilanova de la Barca,Lleida,0.754083,41.684198,Explotación de ganado porcino,
8089,750,HNOS. BORJABAD GAÑÁN ,24.1,"HERMANOS BORJABAD GAÑÁN, S.L.",Almazán,Soria,-2.59165,41.413586,Explotación de ganado porcino,
6159,751,AGROPECUARIA DEL GAMO ,24.1,"AGROPECUARIA DEL GAMO, S.L.",Mancera de Arriba,Avila,-5.169778,40.790203,Explotación de ganado porcino,
5496,752,GRANJAS LAS PIEDRAS ,24.1,"PIENSOS JIMÉNEZ, S.L.",Linares,Jaén,-3.551824,37.917572,Explotación de ganado porcino,
4244,753,GIL IGLESIAS JUAN MANUEL Y OTRAS ,24.1,"GIL IGLESIAS JUAN MANUEL Y OTRAS, S.C.",Santa cruz de la Salceda,Burgos,-3.583611,41.585556,Explotación de ganado porcino,
1303,754,GERMANS CAPDEVILA ,24.097,CAPDEVILA SIMÓ GERMANS S.L.,Juneda,Lleida,0.818943,41.553799,Explotación de ganado porcino,
904,755,MAS FIGUERES ,24.09,"AGRORAMADERA DE LA SELVA, SL",Caldés de Malavella,Girona,2.83471,41.834534,Explotación de ganado porcino,
7266,756,SOGAMAR S.L. ,24.041,SOGAMAR S.L.,Gálvez,Toledo,-4.2934,39.5238,Explotación de ganado porcino,
4911,757,GRANJA ARGULLOL SL ,24.014,"AGRO ANYE, S.L.","Prats de Rei, Els",Barcelona,1.539236,41.706163,Explotación de ganado porcino,
7855,758,GRANXA PORCINA MARÍA SEGUÍN ,24,MAR?A SEGU?N P?REZ Y OTROS S.C,"Blancos, Os",Ourense,-7.75026,41.99929,Explotación de ganado porcino,
7425,759,CEBADERO PORCINO LA BEATA ,23.954,CEBADERO PORCINO LA BEATA,Fuente Álamo de Murcia,Murcia,-1.24444,37.735548,Explotación de ganado porcino,
9694,760,PEDRO GUERRA CASTILLEJO ,23.906,PEDRO GUERRA CASTILLEJO,Falces,Navarra,-1.726,42.402,Explotación de ganado porcino,
6343,761,EXPLOTACIÓN PORCINA ,23.9,"GRUGABER, S.L.",Santaella,Córdoba,-4.888956,37.543455,Avicultura,
5205,762,"AVÍCOLA VALDELIMONES, S.L ",23.9,"AVÍCOLA VALDELIMONES, S.L",Lepe,Huelva,-7.241839,37.260125,Avicultura,
1887,763,EXPLOTACION DE CERDAS MADRES CASADOVENTO ,23.9,"COREN, S.C.L",Parada de Sil,Ourense,-7.579463,42.349868,Explotación de ganado porcino,
3347,764,GRANJA CUADROS ,23.899,RAMON CUADROS SANTAULARIA,Massoteres,Lleida,1.342408,41.807155,Explotación de ganado porcino,
7292,765,EXPLOTACIONES AGROPECUARIAS CRISGER S.L. PARAJE LAS PILAS ,23.896,EXPLOTACIONES AGROPECUARIAS CRISGER S.L.,Aldeanueva de Barbarroya,Toledo,-5.011,39.7244,Explotación de ganado porcino,
6400,766,GRANJA GALAN ,23.889,MIQUEL-GENE SCP,Pujalt,Barcelona,1.415256,41.713391,Explotación de ganado porcino,
879,767,CAN VILA ,23.873,"GRANGES BUADES, SL",Sant Andreu Salau,Girona,2.827717,41.859742,Explotación de ganado porcino,
2674,768,AVÍCOLA LLOMBAY (ALFARP) ,23.862,"AVÍCOLA LLOMBAY, S.A.",Alfarp,Valencia,-0.525336,39.267577,Avicultura,
5622,769,MUCASA C.B. ,23.838,"MUCASA, C.B.",Carboneras de Guazazaón,Cuenca,-1.8548,39.9501,Avicultura,
9222,770,AGROPECUARIA PRAT SL. ,23.824,AGROPECUARIA PRAT SL,Artesa de segre,Lleida,1.09381,41.940289,Explotación de ganado porcino,
