"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Comoras","COM","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","605.460643212275","651.69231687163","676.030381718773","718.818200202621","731.07094491994","766.51818770341","797.963379828302","849.909887476346","858.384226018541","931.389716302709","963.109446698713","933.677954024683","918.619987504917","989.78201149078","1007.41327549264","1077.13143565572","1144.94648077145","1142.54681554337","1076.6653515467","1071.98968530499","1121.76909732253","1405.4379708628","1332.91897691129","1267.47915627058","1281.33025941931","1249.87542541189","1359.7927801645","1313.39337893055","1435.36236658491","1506.92564958565","1485.84284770185","1558.42889104287","1643.59099175731","1679.46501370956","1721.15192105849","1822.84211485585","1885.51677916955","1889.03514913878","1845.05191627919","1887.98041149322","1885.35244111592","1942.83276450512","1939.85500538052","1942.48816990297","","","","","",
"Estados pequeos del Caribe","CSS","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2770.44065030915","2810.81721480843","2865.71436336288","3093.10238168883","3066.87984897147","3222.68516385363","3253.86765296082","3088.80460362884","2666.7724445219","2705.24354304143","2831.13576640334","2918.49378556043","2883.97641890329","2973.7168308927","3062.98532317793","","","","","",
"Cuba","CUB","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","505.859045297614","514.99416365801","547.239052059506","571.401290319812","622.668301991374","670.491307058224","720.702639459382","787.532429923188","862.437800350552","840.046138574718","963.037367122715","1006.80893778337","1051.26544587761","1116.36681068088","1002.78166444525","1073.55738700865","1091.31812973387","1147.38998593029","1185.26591655042","1212.32572994569","1048.85519727191","904.49422138006","840.183789392942","898.466959611059","919.339486264646","974.468825361932","1040.24374752724","1045.41371387117","1080.50126886953","1137.9211481131","1157.84913244614","1185.12621509367","1193.40828268628","1175.33964453598","1155.07750154463","1227.21744517126","1302.44788030918","1323.39933955512","1334.76337544689","1303.15508017579","1332.51221224793","1379.21832628134","1435.55809237489","1450.88371686603","","","","","",
"Curacao","CUW","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","4091.21440541696","4312.50423126396","4478.87170551078","4576.9829660737","4640.2778802245","4665.35920588491","4623.34151840973","4725.59845221483","4815.65900805541","4877.02731000196","4857.73301307282","4950.00033310904","4961.66288477696","4574.17401605897","4230.21262384504","3438.96975016704","3829.49503486161","3939.59290873276","4253.52361896595","4662.99862448418","4771.36901587917","5162.87731391406","5537.1139093133","5883.97981055106","6090.71304060246","6301.86048419067","6280.79152943738","6769.47782269229","7000.02868864217","7291.19976094427","7222.1748665215","7282.99988390542","7521.02018999674","7571.24120662931","7613.07007220794","7243.04193600918","7323.54084522686","7149.71209213052","7423.39937207576","7471.26823265166","7379.11967698948","5062.85834516859","4934.27468112494","4797.67043595944","","","","","",
"Islas Caimán","CYM","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","990.563074707784","1133.76157248908","1218.69228334753","1043.07429802657","1029.62519488235","1139.11672068219","1217.08425678975","1284.81820193777","1358.81353813575","1415.22165726833","1436.50433200372","1536.78896403364","1655.43592425624","1684.07112369825","1766.4153705138","1872.70123817278","1950.57618721108","2091.04462615109","2295.46220143347","2430.16377190637","2481.08856324158","2837.83260534767","3004.59483160834","3058.14050722127","2784.71748912475","2816.5047176454","2866.9531749683","3097.8252496418","3178.02787334538","3373.29983356126","3455.25661372355","3703.30943617165","3918.22159239022","3946.92045193625","4099.59694919147","4238.13518226085","4377.12052029072","4554.51970897673","4577.06748943386","4585.60576373435","4239.74047703081","4035.07875451744","3587.83284056","3624.97125277167","","","","","",
"República Checa","CZE","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","3424.20204308314","3595.79684366016","3729.99474112063","3860.35523597784","4031.26870286381","4173.44011256635","4292.92743371172","4499.95694241551","4392.39236243727","4585.12374525594","4639.73377838223","4675.59995680005","4812.15545819314","4959.82028637744","5141.6652107483","5259.31213847849","5447.30528239298","5504.92328741407","5576.93473298313","5600.40761204856","5256.30208162561","5077.66018488199","5032.40364942199","5186.96944245982","5470.67066140434","5729.38625476613","5660.06002835174","5604.80954012449","5493.85153045646","5703.81673910731","5892.17259549527","5894.2331191117","6074.84914162236","6230.3982278885","6357.42109460812","6528.53015044089","6518.21741269978","6489.12625740243","6139.35206037264","6348.42439812839","6298.72767835026","6304.57192302954","6284.79080624888","6258.89103703659","","","","","",
"Alemania","DEU","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","1586.74941529824","1683.4149131441","1790.68687742638","1916.92752796775","2060.547353827","2194.20606119805","2300.49979823189","2362.90894286748","2579.74991536894","2815.2213482273","3834.17840732823","4064.45471612434","4335.76962474748","4654.9850483931","4803.42320358824","4743.9448331011","5146.93257779375","5285.26078631661","5574.74521659247","5786.12721572171","5797.49975270977","5832.06487070239","5822.02735932476","5965.45819348748","6239.97181560413","6448.5398592336","6530.23871353475","6666.21959529249","6776.30791187298","6835.32990821242","6639.73169146049","6564.79719472728","6445.87399989269","6288.41635005255","6244.95722825812","6327.70975399499","6403.33372597692","6427.79876840273","6479.49024948385","6505.13299942364","6635.42140596667","6762.65339646636","6900.78052702986","7009.72649196861","7108.96252447699","7138.22148529185","7212.43744768757","7229.08991294766","7187.76400909623","6817.15839823657","7264.32259073555","7281.27217417162","7270.15252302734","7217.52908915495","7035.48297471676","","","","","",
"Djibouti","DJI","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","1089.61409973747","1192.40529550249","1355.93161990797","1497.92410389791","1624.49873699512","1818.65479641573","1984.41608035718","2128.48945496028","2339.21350215411","2620.4756472998","2893.22439714516","3059.36218423631","3346.82534403826","3428.21117510023","3245.99324876216","3414.5200007431","3793.71824604207","3999.67062460855","4314.44553634541","4541.90030059797","4599.23400755061","4589.9969774905","4678.95447466788","4739.65434545549","4979.63561055705","5351.12504842393","5618.55462731035","5794.3945649562","5858.05756332566","5853.96000540857","5944.82836695787","6217.33551300293","6236.25847696065","6306.86956166447","6539.53570564214","6424.53729172371","6646.68594817401","6607.20141245274","6504.25632878281","6508.51338053166","6482.48862839575","6490.09299312922","6533.75201430227","6602.63637972505","6615.56995871791","6659.00042661297","6824.74593877224","6668.39026644631","6534.12385018916","6219.70109150757","6327.50645629896","6165.97361994424","6038.55230693622","6039.43200024506","5858.80153628748","","","","","",
"República Dominicana","DOM","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","327.843344045332","308.697856505544","400.248870858013","364.764870251201","402.749503998047","381.555678128501","421.636615811373","409.597100146401","471.631830264729","441.252965449083","443.066091478154","328.127137317334","366.149052343346","444.583847408084","476.777663662596","484.920179925244","478.756623580056","381.295621248875","335.529805564193","391.252869911995","401.352936265346","544.656280717062","512.823027158551","531.123844259028","501.7107145995","639.526162165275","643.213534400235","1101.23336676233","1280.79078703192","1327.77402721488","1288.2328183387","1390.37647672343","1365.26183186433","1128.53787933826","1234.65787544531","1330.23296378681","1359.05224416554","1377.87023257904","1325.71250520924","1394.82529408349","1428.07501317102","1499.35892084825","1551.71699993949","1615.51524233024","","","","","",
"Argelia","DZA","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","133.873489216494","142.875927565045","158.754155440942","170.660457829497","195.692277085572","220.06577274311","233.124175619681","278.970599592338","314.567685275728","330.304372696122","363.442827063612","406.054847375693","417.498445043391","441.287793940104","466.486818403868","485.274488279113","455.40803668367","481.887450745019","522.142149007874","531.583898345847","532.49033852757","559.783095704854","547.99051148495","550.972018135539","559.917949174458","570.517629343269","575.698890148159","618.492768165501","652.801324581596","683.294872292539","709.091460589147","730.808988912893","786.414472257868","804.107088295137","890.625816371804","862.429721920887","894.284691075346","947.291219318706","866.307326953413","1016.63666871378","1123.33273070204","1237.96650680011","1278.91534303028","1362.87191909646","","","","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","143.154848893702","154.282842574886","166.65296166629","165.834273713654","186.076351231948","191.481204367172","206.0069521479","227.500907964281","245.265811538742","258.339943926161","261.24499567012","273.27255879154","288.950581812241","304.801030203348","328.664912953339","350.51743984023","380.13618696313","411.907805345739","437.386600130737","460.059245565731","491.826081783454","536.255566454674","583.696558640276","641.686890728558","680.011385111695","727.674133812279","759.675613259117","771.687507478905","807.628853904536","874.281985099498","939.69999409606","1029.55244742247","1168.00802900228","1324.41904476392","1468.43307730151","1655.5188568199","1865.20010284547","1954.60004897948","2082.74888245276","2331.37900561219","2578.69119025217","2717.60216929077","2932.35323435837","3048.79936894832","","","","","",
"inicial del dividendo demográfico","EAR","Consumo de energía eléctrica (kWh per cápita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","194.159270478516","206.746644721791","218.510007187996","229.397960321016","243.940609129445","260.287568058995","272.014419350771","288.862988919872","310.267826564775","327.282023631627","344.31405051895","358.912965977208","372.410983590136","398.285448374475","412.38226113954","431.264425840882","451.908832403002","473.205318554252","489.976311507829","534.388517014081","552.703558334909","569.724320476112","586.604726754031","608.659591940065","625.550674440627","651.94311868847","677.523318251708","695.394878758473","708.779761610858","731.236616237053","738.608246489977","760.344725244875","795.327024175818","820.88867378931","853.232431463565","894.675979087224","928.965932318174","949.026839420573","963.525453564786","1017.94192609804","1068.4829165924","1095.41733524652","1120.27161825153","1151.50606739574","","","","","",
